cd-hit,0,3579,1
cd-hit,1,122.460115531901,497
cd-hit,2,56,2
usearch,0,82.0331180017227,216
usearch,1,112.086426029487,281
usearch,2,56,2
usearch,3,3579,1
VeGETA,0,84.2993684929169,217
VeGETA,1,134.434482758621,30
VeGETA,2,84.4,50
VeGETA,3,65.8896680691912,93
VeGETA,4,35.5731225296443,23
VeGETA,5,3.5,8
VeGETA,6,11.4894736842105,20
VeGETA,7,16.9161290322581,31
VeGETA,8,4.8,10
VeGETA,9,4.85714285714286,7
