cd-hit,0,65.9633080955154,102
usearch,0,66.3236264802951,102
VeGETA,0,38.7645687645688,66
VeGETA,1,14.5882352941176,17
VeGETA,2,88.4444444444444,10
VeGETA,3,43.8,6
VeGETA,4,7095,1
VeGETA,5,7095,1
VeGETA,6,7095,1
